ID,vdw,vdw_attr,vdw_rep,elec,elec_sr_attr,elec_lr_attr,elec_sr_rep,elec_lr_rep,hbp_ss,solv,sasa,acp,RMSD
1A2K,57,-67.02,4014.68,710.75,-1009.1,-2331.39,1009.89,2511.44,-6.23,-102.16,-179.97,-2.09,15.21
1A2K,24,-57.66,504.5,705.62,-673.74,-2204.12,651.32,2269.43,-5.7,-74.71,-181.86,-4.2,11.38
1A2K,41,-46.05,2632.16,631.57,-315.38,-2464.73,328.09,2666.71,-1.92,-54.44,-194.69,-8.59,5.92
1A2K,67,-70.65,3898.41,682.18,-960.88,-2528.68,937.46,2824.38,-4,-99.35,-183.03,1.89,15.58
1A2K,29,-52.29,1109.3,662.87,-978.99,-2262.96,952.55,2728.65,-1.24,-79.75,-173.55,14.78,8.97
1A2K,49,-59.31,4214.84,723.37,-493.41,-2794.39,511.65,3093.29,-1.38,-482.96,-197.43,-8.09,11.41
1A2K,45,-65.25,1380.29,718.13,-534.97,-2830.23,560.36,2894.22,-2.02,-81.28,-195.33,-3.49,11.79
1A2K,45,-63.16,2723.06,595.08,-734.64,-2695.08,751.84,2741.69,-8.28,-82.41,-216.42,-7.72,9.18
1A2K,37,-60.45,1622.78,684.93,-723.67,-2561.42,717.38,3005.71,-2.54,-85.27,-181.02,-1.31,13.45
1A2K,33,-42.7,1200.06,706.51,-551.95,-2131.44,531.38,2491.38,-0.86,-57.61,-181.58,-1.52,16.83
1A2K,24,-61.07,341.85,603.07,-582.42,-2338.88,528.79,2610.49,-3.77,-75.72,-174.42,4.03,20.34
1A2K,31,-50.97,729.35,736.93,-348.9,-1612.99,363.16,1909.12,-1.46,-54.67,-197.04,-7.14,21.53
1A2K,73,-65.7,3533.73,701.25,-1049.19,-2602.65,950.57,3536.59,-4.95,-110.84,-166.52,3.31,13.68
1A2K,14,-24.42,124.43,579.21,-214.41,-2282.96,208.35,2552.36,-1.27,-24.88,-196.23,-1.85,9.51
1A2K,46,-51.29,2102.14,573.54,-573.33,-2615.17,542.55,2659.61,-5.25,-65.14,-214.17,-4.15,9.82
1A2K,20,-37.01,806.78,652.56,-497.4,-2653.56,430.26,2706.24,-0.9,-55.92,-177.85,2.76,8.88
1A2K,31,-54.03,1304.43,640.48,-452.07,-2092.08,468.05,2150.89,-1.69,-60.25,-181.06,-4.14,15.55
1A2K,52,-53.39,2882.3,801.44,-685.38,-2502.99,699.91,2864.23,-3.54,-86.35,-182.64,-7.86,14.8
1AHW,30,-81.3,1481.16,1112.22,-1204.48,-3184.59,1144.75,6293.68,-4.05,-119.81,-402.63,20.32,1.58
1AHW,33,-70.55,1439.33,1051.17,-1118.52,-3182.25,1061.06,6256.32,-6.16,-114.31,-406.14,16.96,1.46
1AHW,47,-89.27,1940.45,1115.97,-1388.57,-3298.88,1277.63,6262.54,-6.37,-136.76,-398.89,19.56,1.3
1AHW,21,-63.42,418.27,1041.93,-1045.39,-3161.14,1045.47,6022.56,-4.26,-97.51,-404.41,16.88,1.45
1AHW,22,-65.43,569.56,1059.99,-1096.29,-3143.72,1042.43,5964.17,-2.65,-101.52,-401.09,17.42,1.76
1AHW,32,-75.33,912.45,1092.77,-1295.06,-3131.57,1239.43,6233.92,-4.13,-114.08,-403.04,19.24,2.02
1AHW,22,-72.14,324.63,1056.97,-1139.55,-3265.93,1141.4,6184.66,-3.24,-109.39,-406.44,17.24,1.36
1AHW,61,-100.87,2958.91,1108.1,-1528,-3385.27,1507.36,6514.57,-9.18,-161.7,-401.92,18.95,1.23
1AHW,62,-82.07,2922.11,1031.76,-1407.16,-3219.81,1306.49,6307.93,-4.28,-142.52,-403.45,19.39,1.9
1AHW,25,-51.76,683.58,981,-873.29,-3141.3,822.95,5873.72,-4.69,-83.33,-413.42,13.24,1.92
1AHW,30,-73.71,664.66,1069.88,-1268.94,-3229.8,1213.61,6066.89,-5.06,-116.37,-400.6,16.85,1.36
1AHW,73,-97.57,3863.16,1090.87,-1659.26,-3268.25,1533.17,6227.23,-6.57,-167.07,-399.06,20.07,1.6
1AHW,59,-73.33,3050.82,1051.69,-1211.48,-3207.72,1119.03,6341.79,-3.15,-129.93,-403.69,17.44,1.97
1AHW,42,-67.76,1242.15,1032.27,-1136.7,-3219.96,1102.78,6184.01,-4.36,-112.08,-404.69,18.61,1.45
1AHW,39,-69.77,2127.92,1040.81,-1158.41,-3242.93,1104.99,6163.49,-6.33,-115.82,-406.9,18.54,1.47
1AHW,61,-75.79,3410.77,1017.39,-1287.53,-3251.85,1146.83,6288.93,-4.14,-130.25,-405.59,17.32,1.93
1AHW,71,-98.3,5725.32,1117.58,-1533.74,-3338.86,1457.33,6444,-7.83,-171.4,-400.3,19.22,1.25
1AHW,30,-65.63,960.14,1048.8,-1089.83,-3054.69,1009.61,5816.68,-2.21,-104.6,-401.29,18.98,2.27
1AHW,37,-70.3,686.26,1002,-1178.12,-3170.31,1128.86,5979.97,-1.96,-109.9,-405.86,17.51,1.93
1AHW,54,-90.42,2070.63,1114.89,-1454.78,-3282.2,1399.84,6313.73,-5.93,-140.1,-401.51,20.4,1.54
1AHW,30,-77.77,649.09,1012.88,-1324.47,-3160.04,1296.68,6036.96,-2.51,-122.68,-402.26,17.15,2.13
1AHW,31,-73.37,630.67,1081.85,-1236.13,-3125.86,1199.78,6073.24,-1.91,-111,-403.84,17.81,1.67
1AHW,43,-81.4,1421.32,1042.36,-1479.6,-3212.44,1428.82,6190.97,-4.19,-142.99,-394.71,21.4,2.49
1AHW,55,-78.05,2308.72,1024.25,-1481.71,-3174.37,1403.87,6129.86,-5.61,-143.53,-392.19,23.14,2.42
1AHW,37,-74.52,1735.2,1085.17,-1283.47,-3119.28,1192.75,6012.62,-2.19,-120.78,-400.48,17.22,1.99
1AHW,64,-98.85,3324.23,1126.77,-1583.7,-3369.21,1499.8,6624.64,-8.97,-160.38,-405.39,16.31,0.89
1AHW,42,-87.6,2323.71,1041.11,-1451.46,-3227.25,1413.51,6042.22,-5.99,-143.31,-399.86,20.29,1.83
1AHW,50,-60.4,1244.03,976.53,-1030.66,-3176.85,937.47,6003.86,-4.16,-102.34,-410.63,11.39,2.21
1AHW,35,-69.28,2304.88,1108.17,-1171.76,-3057.35,1097.67,6116.92,-5.35,-114.36,-402.8,21.12,2.39
1AHW,50,-75.17,2586.05,1066.62,-1170.08,-3209.9,1122.83,6260.61,-2.78,-125.93,-398.37,20.51,1.55
1AHW,61,-90.93,3164.87,1112.15,-1437.4,-3262.38,1382.67,6332.25,-6.87,-150.41,-400.26,20.21,1.83
1AHW,22,-61.97,555.39,1045.94,-1049.48,-3193.11,1026.1,6289.49,-5,-95.51,-409.57,12.7,1.21
1AHW,35,-78.45,1902.4,999.43,-1316.1,-3188.33,1283.76,5934.86,-5.42,-124.06,-402.67,19.36,2.16
1AHW,59,-93.6,2648.64,1171.95,-1599.94,-3090.96,1556.85,5999.58,-9.84,-148.82,-402.28,24.1,2.37
1AHW,38,-67.84,2912.26,1074.32,-1051.55,-3250.08,1055.52,6204.16,-5.3,-111.48,-407.61,16.48,1.21
1AHW,54,-75.79,2581.67,1067.95,-1267.87,-3249.57,1231.56,6160.26,-5.22,-129.3,-406.45,15.78,1.68
1AHW,51,-83.2,3685.37,1126.25,-1313.45,-3132.42,1279.74,6156.29,-5.57,-133.4,-405.32,17.41,1.73
1AHW,54,-64.58,2631.26,1002.54,-1058.05,-3206.82,983.68,6235.09,-4.65,-116.7,-409.37,10.44,1.96
1AHW,82,-91.65,3648.46,1063.79,-1520.47,-3320.03,1433.99,6413.98,-9.43,-160.99,-404.79,16.85,1.73
1AHW,76,-91.79,2209.38,1125.61,-1527.9,-3347.72,1479.77,6524.43,-5.53,-144.97,-406.28,14.36,1
1AHW,62,-69.45,2273.38,977.23,-1158.92,-3192.22,1054.27,6035.04,-3.58,-121.04,-408.77,13.3,2.42
1AHW,42,-78.9,2619.49,1120.01,-1292.68,-3086.6,1264.83,6134.33,-2.3,-129.46,-402.77,18.91,1.91
1AHW,83,-98.61,4261.16,1078.02,-1679.25,-3317.83,1605.6,6430.31,-6.89,-175.31,-401.12,18.85,1.6
1AHW,28,-49.4,1958.6,1048.26,-969.56,-2993.61,875.34,5998.8,-3.02,-88.97,-408.29,13.96,2.45
1AHW,40,-77.61,2351.99,1035.6,-1319.46,-3254.17,1313,6171.81,-5.52,-131.51,-403.66,18.56,1.76
1AHW,74,-93.16,2727.96,1097.38,-1605.14,-3268.13,1621.83,6323.17,-3.5,-156.15,-406.7,14.78,1.66
1AHW,106,-119.31,6983.06,1101.81,-2048.07,-3371.9,1935.72,6505.79,-12.87,-223.66,-393.38,23.66,2.39
1AHW,59,-77.59,1908.72,1097.51,-1332.37,-3051.3,1257.59,5905.33,-5.37,-123.91,-406.35,14.16,2.16
1AHW,27,-76.26,1991.01,1099.82,-1228.65,-3045.15,1203.34,6101.29,-3.33,-121.91,-401.77,19.79,2.29
1AHW,69,-98.8,3150.49,1146.84,-1522.23,-3281.2,1465.22,6243.02,-3.72,-150.58,-401.84,18.3,1.29
1AHW,72,-111.58,4964.06,1142.31,-1775.48,-3384.25,1737.02,6529.39,-6.14,-180.67,-398.96,17.49,1.22
1AHW,59,-71.22,4717.32,1028.79,-1261.35,-3152.3,1161.52,5997,-6.11,-134.2,-398.72,19.32,2.06
1AHW,81,-86.64,3222.28,1032.4,-1523.87,-3283.12,1432.42,6081.99,-4.87,-149.65,-404.14,18.68,2.08
1AHW,60,-81.46,4741.8,995.67,-1478.67,-3088.63,1392.53,5910.83,-8.65,-146.83,-396.35,16.52,2.2
1AHW,80,-94.55,4128.46,1102.65,-1517.77,-3261.99,1474.14,6280.05,-4.71,-167.78,-398.02,21.55,1.87
1AHW,73,-93.92,4949.17,1124.39,-1466,-3315.59,1447.93,6219.84,-2.86,-156.37,-395.65,16.52,1.33
1AHW,69,-100.41,4504.43,1104.15,-1752.09,-3308.59,1744.46,6222.81,-5.43,-180.93,-394.96,22.73,2.14
1AHW,106,-125.56,6368.52,1186.91,-2021.83,-3445.53,1930.63,6563.34,-9.34,-217.5,-400.97,17.06,1.2
1AHW,79,-99.83,5235.33,1102.14,-1808.73,-3302.75,1776.94,6283.18,-4.12,-182.61,-393.27,20.6,1.85
1AHW,106,-119.04,4688.58,1211.34,-2018.18,-3219.69,1957.77,6306.3,-7.59,-189.64,-400.64,23.59,2.03
1AHW,60,-92.24,3774.17,1094.27,-1626.46,-3266.3,1593.93,6411.54,-6.59,-156.42,-401.32,15.19,1.67
1AHW,74,-99.73,4614.94,1117.83,-1688.85,-3335.18,1658.45,6383.24,-7.06,-172.54,-399.43,17.19,1.36
1AHW,79,-95.25,4393.33,1117.23,-1615.7,-3295.28,1549.65,6327.35,-5.22,-159.62,-401.2,14.25,1.46
1AHW,83,-104.99,4961.9,1114.21,-1806.69,-3318.51,1771.42,6469.18,-3.75,-186.72,-399.79,18.77,1.61
1AHW,70,-104.65,4768.59,1127.56,-1738.6,-3335.62,1719.02,6519.24,-4.1,-170.93,-400.36,15.42,1.43
1AHW,96,-102.8,3746.9,1120.44,-1720.74,-3338.43,1672.67,6532.67,-4.8,-169.55,-404.88,14.09,1.44
1AHW,53,-67.47,3894.09,1012.55,-1192.95,-3086.74,1167.07,5884.26,-6.27,-125.44,-397.97,14.92,1.98
1AHW,120,-136.53,7598.12,1205.57,-2245.2,-3323.61,2127.31,6485.51,-10.4,-216.4,-399.67,17.51,1.79
1AHW,91,-91.67,7152.47,1110.49,-1692.43,-3195.61,1564.78,6281.48,-6.49,-147.64,-408.1,15.34,2.31
1AHW,91,-100.86,9984.09,1076.22,-1669.75,-3355.78,1542.51,6450.11,-6.76,-196.22,-401.81,17.13,1.74
1AHW,101,-102.45,8414.35,1093.23,-1733.09,-3317.77,1615.44,6592.33,-4.09,-193.24,-405.53,15.26,1.81
1AHW,95,-112.53,4562.64,1163.05,-1859.94,-3364.68,1787.03,6363.78,-9.44,-179.6,-403.95,18.14,1.15
1AHW,47,-59.02,2475.7,994.77,-1066.35,-3049.76,1035.97,5884.36,-2.58,-114.32,-404.44,11.64,2.28
1AHW,87,-104.28,6653.95,1094.78,-1828.48,-3312.4,1752.51,6398.44,-9.33,-197.15,-399.93,17.79,1.82
1AHW,91,-103.39,6267.98,1092.69,-1770.27,-3268.23,1730.9,6225.58,-9,-191.54,-397.91,21.99,2.09
1AHW,77,-100.35,4508.59,1116.5,-1621.33,-3278.14,1630.53,6080.38,-7.02,-166.69,-391.68,23.15,1.71
1AHW,52,-70.74,4040.46,982.81,-1324.58,-3038.31,1252.51,5918.15,-4.81,-130.16,-398.69,16.78,2.39
1AHW,125,-130.18,7784.27,1189.54,-2136.82,-3356.7,2073.53,6516.1,-13.69,-226.64,-399.2,17.91,2
1AHW,74,-79.64,3401.34,1025.13,-1359.63,-3235.23,1339.38,6129.26,-4.41,-139.76,-405.23,16.43,2.22
1AHW,82,-97.37,3967.29,1112.08,-1683.92,-3291,1653.94,6173.85,-7.5,-171.33,-396.57,19.56,1.6
1AHW,98,-115.23,6717.08,1178.34,-1859.9,-3353.78,1812.95,6585.86,-9.75,-185.2,-404.42,16.58,1.28
1AHW,75,-89.53,5666.48,1030.2,-1536.93,-3155.94,1471.49,6070.24,-5.74,-164.03,-400.05,15.27,2.39
1AHW,74,-87.66,6518.65,1112.5,-1406.55,-3322.53,1399.18,6461.79,-3,-159.01,-403.35,17.36,1.29
1AHW,92,-107.12,5390.7,1120.59,-1744.66,-3351.47,1751.7,6388.76,-6.02,-189.52,-403.94,17.7,1.54
1AHW,135,-135.26,10772.45,1173.93,-2261.16,-3373.83,2111.28,6612.72,-9.88,-251.37,-401.16,13.37,1.83
1AHW,85,-97.56,6930.08,1092.98,-1765.52,-3290.53,1756.34,6138.73,-7.84,-179.84,-390.63,24.55,2.23
1AHW,106,-130.76,6435.69,1222.36,-2019.72,-3358.85,1992.6,6321.29,-9.24,-209.36,-399.03,20.07,1.47
1AHW,104,-109.75,7141.1,1089.01,-1835.47,-3268.96,1803.43,6389.15,-8.15,-209.75,-397.87,17.18,2.38
1AHW,92,-84.08,5373.94,1061.76,-1461.02,-3240.83,1431.34,6023.66,-5.63,-158.07,-404.06,14.75,2.33
1AHW,112,-121.95,6966.7,1188.93,-2021.83,-3434.92,1991.3,6491.74,-9.65,-216.2,-400.45,16.17,1.3
1AHW,107,-113.83,8491.57,1200.86,-1824.66,-3346.29,1789.86,6454.72,-5.98,-195.78,-404.27,18.74,1.5
1AHW,75,-90.75,6549.08,1163.73,-1663.68,-3169.11,1626.31,6294.22,-11.95,-202.13,-408.95,15.43,2.34
1AHW,139,-123.6,9111.01,1114.22,-2024.18,-3370.62,1943.92,6679.88,-6.05,-210.37,-407.45,13.45,2.47
1AHW,132,-139.82,8660.81,1190.81,-2296.75,-3459.15,2266.94,6537.06,-11.37,-266.51,-392.99,18.85,1.62
1AHW,169,-162.59,9344.11,1252.32,-2748.38,-3411.35,2622.79,6532.13,-16.37,-267.5,-396.45,19.64,2.07
1AHW,99,-104.72,7370.98,1090.79,-1763.4,-3393.5,1718.99,6469.05,-10.49,-203.51,-400.81,19.58,1.69
1AHW,105,-107.4,7240.48,1185.3,-1785,-3125.64,1765.13,6171.88,-8.32,-190.86,-401.48,21.89,2.29
1AHW,146,-145.89,8214.68,1228.86,-2385.38,-3394.31,2334.59,6464.21,-12.94,-240.81,-400.16,18.07,1.55
1AHW,73,-77.56,5212.94,1071.3,-1409.38,-3146.35,1356.82,6139.45,-4.92,-145.35,-403.68,11.69,1.99
1AHW,109,-111.88,8240.99,1071.18,-1984.34,-3255.46,1942.46,6448.77,-11.79,-211.49,-395.79,18.51,2.19
1AHW,107,-108.56,7197.89,1095.82,-1851.79,-3270.19,1847.04,6431.5,-5.48,-212.25,-397.85,18.44,2.13
1AHW,103,-118.58,9607.33,1179.07,-1975.38,-3339.34,1905.79,6415.26,-7.11,-203.36,-403.59,15.93,1.87
1AHW,113,-113.86,7649.78,1102.27,-1943.05,-3281.69,1937.81,6492.96,-10.61,-214.5,-399.13,17.46,2
1AHW,112,-98.74,7206.64,1061.67,-1657.57,-3290.31,1613.37,6384.3,-10.64,-190.34,-405.19,13.55,2.49
1AHW,160,-135.35,10407.42,1149.14,-2267.72,-3445.7,2225.18,6569.02,-9.26,-262.08,-395.79,21.32,1.86
1AHW,142,-122.7,10589.75,1114.2,-2003.81,-3366.19,1974.06,6591.13,-9.99,-237.23,-398.93,15.79,2.45
1AHW,110,-95.14,9550,1042.66,-1747.21,-3178.18,1695.78,6049.02,-6.77,-198.52,-397.09,15.51,2.37
1AHW,60,-81.88,3897.54,1665.51,-1089.78,-3401.03,1149.34,4935.93,-8.65,-127.27,-415.66,6.7,10.04
1AHW,34,-61.99,2581.87,853.71,-1115.23,-2849.37,994.75,5264.17,-5.84,-105.47,-411.53,18.76,10.48
1AHW,50,-65.21,2702.38,1141.77,-1038.63,-3274.98,1000.18,6448.49,-3.91,-104.67,-407.15,10.83,12.06
1AHW,37,-42.49,1317.95,794.99,-922.65,-1985.3,881.06,3031.3,-2.52,-73.45,-426.2,8.93,14.55
1AHW,64,-69.8,2347.96,1079.55,-1097.35,-2760.22,1083.15,5057.64,-5.44,-119.46,-418.84,10.73,16.09
1AHW,69,-65.22,3845.38,1003.75,-880.9,-1480.04,840.8,2244.34,-6.25,-95.71,-434.62,-1.66,23.53
1AHW,71,-75.72,4505.8,1406.77,-1277.33,-2705.75,1236.12,4352.8,-6.23,-121.98,-419.23,15.26,17.15
1AHW,31,-48.51,604.22,971.43,-774.74,-2980.85,739.12,5619.52,-3.59,-75.2,-421.21,7.89,17.49
1AHW,56,-74.58,3083.95,1196.07,-1356.61,-3493,1393.98,5109.73,-5.88,-116.64,-423.9,6.4,14.69
1AHW,54,-88.21,3500.73,1308.01,-1320.41,-3270.23,1283.49,5294.86,-8.36,-143.46,-417.72,25.75,20.41
1AHW,179,-141.22,14132.97,1640.66,-1776.77,-3385.6,1766.36,5466.13,-8,-252.62,-415.05,13.25,26.04
1AHW,80,-73.39,6117.39,1162.64,-780.21,-2011.75,812.6,3337.47,-3.82,-110.55,-453.47,-5.73,23
1AHW,87,-72.78,5638.95,1041.36,-1096.56,-1713.7,1080.69,2586.8,-4.04,-128.64,-433.23,-1.99,25.71
1AHW,84,-76.76,6384.83,887.08,-1211.44,-1484.54,1163.33,2514.96,-7.59,-128.98,-427.58,1.22,22.4
1AHW,71,-61.85,2943.34,1495.35,-744.78,-3077.34,766.1,4313.42,-3.47,-91.8,-432.12,-4.07,13.92
1AHW,27,-54.06,1288,1310.25,-741.32,-2850.83,746.57,4898.62,-4.06,-76.66,-431.83,-3.42,16.15
1AHW,132,-92.61,9155.69,1300.04,-1274.69,-2386.54,1278.98,3635.51,-7.45,-148.96,-437.81,-5.17,25.28
1AHW,38,-55.21,1051.76,861.9,-667.56,-1538.78,686.78,2324.17,-2.82,-78.45,-436.14,-3.36,32.46
1AHW,63,-53.52,5801.86,969.21,-743.56,-1741.35,692.1,2754.2,-1.44,-93.84,-437.05,-3.18,25.82
1AHW,71,-61.55,4066.91,1306.27,-851.93,-2727.67,858.05,4399.9,-6.46,-100.91,-439.84,10.82,27.65
1AHW,106,-82.12,10860.12,1030.2,-1169.92,-1964.36,1046.45,3152.56,-4.11,-148.29,-433.89,5.65,22.39
1AHW,34,-47.89,1162.97,839.6,-665.86,-1179.88,691.27,1767.01,-2.99,-66.61,-435,-4.55,26.62
1AHW,85,-61.86,7259.19,1065.47,-799.57,-2240.25,770.61,3551.14,-1.78,-103.49,-442.01,-11.73,21.57
1AHW,70,-91.77,5496.41,1173.81,-1176.92,-2419.92,1176.89,3978.18,-6.84,-140.83,-414.35,10.15,21.46
1AHW,117,-98.36,7698.28,1371.85,-1279.16,-2120.83,1326.34,3307.72,-10.08,-167.53,-428.44,3.27,21.64
1AHW,59,-42.15,5216.66,1034.77,-596.59,-1961.29,616.74,3116.18,-3.38,-69.71,-439.21,0.36,16.68
1AHW,63,-73.67,4692.95,1045.18,-1084.79,-1856.21,1079.99,2986.16,-6.25,-123.87,-436.89,8.63,23.04
1AHW,42,-50.08,1354.45,848.69,-846.44,-1916.63,818.98,2838.54,-5.17,-80.16,-425.97,9.9,16.2
1AHW,17,-35.46,910.32,1343.79,-366.54,-3026.09,390.21,4620.31,-1.46,-47.85,-443.47,-10.66,28.61
1AHW,46,-62.32,1587.48,1452.46,-799.89,-3103.08,782.69,5001.2,-2.91,-87.24,-434.94,7.64,27.18
1AHW,46,-44.22,2461.51,1253.01,-523.64,-2912.26,491.47,4723.97,-4.89,-69.16,-431.86,-2.07,27.75
1AHW,52,-63.49,2641.3,1381.13,-828,-3372.41,829.89,4470.46,-5.04,-95.91,-425.15,5.36,12.81
1AHW,43,-52.15,2672.73,882.99,-856.58,-1358.46,877.48,2030.14,-5.86,-87.18,-433.93,-1.16,22.36
1AHW,58,-67.02,3264.44,1036.89,-1053,-3231.29,997.65,5927.61,-3.69,-117.9,-420.24,12.42,13.41
1AHW,48,-63.38,1809.09,1020.93,-991.68,-3291.92,985.41,5632.84,-3.04,-96.35,-421.33,9.84,9.03
1AHW,28,-61.19,862.02,1079.59,-938.35,-2340.42,884.15,3804.61,-4.75,-88.97,-432.89,11.42,20.86
1AHW,67,-66.12,3718.63,1196.97,-1132.99,-2946,1148.32,5669.51,-3.56,-125.78,-424.31,7.41,8.2
1AHW,100,-72.36,8406.8,1099.31,-888.04,-1798.24,920.69,2752.92,-2.24,-103.18,-447.27,-8.62,27.01
1AHW,51,-50.12,3650.42,1030.09,-789.42,-3087.89,728.25,5756.1,-3.23,-85.26,-424.18,-1.93,18.57
1AHW,57,-72.33,3928.07,1280.07,-815.38,-2068.63,833.05,3262.05,-2.23,-106.49,-429.87,-1.4,16.58
1AHW,39,-51.48,1358.09,986.65,-567.45,-1583.34,608.79,2479.67,-4.13,-65.43,-445.1,-5.28,27.35
1AHW,124,-104.76,11122.28,1237.98,-1540.78,-2022.83,1586.85,3249.06,-10.2,-176.08,-431.04,-12.05,25.95
1AHW,53,-63.96,5014.28,1270.59,-965.79,-2241.2,970.86,3726.14,-5.17,-111.22,-426.5,5.95,20.41
1AHW,36,-53.7,1621.97,1297.09,-903.01,-3281.67,863.94,6083.89,-5.16,-82.59,-408.86,6.24,18.55
1AHW,77,-68.77,5431.28,1076.04,-758.59,-2122.73,768.16,3451.89,-2.87,-123.42,-441.48,-8.74,22.98
1AHW,60,-53.73,3029.64,1020.91,-862.91,-2201.97,893.77,3094.86,-2.1,-155.47,-432.27,2.98,15.67
1AHW,24,-31.76,706.72,936.01,-397.14,-1945.82,380.97,3098.18,-1.41,-41.29,-437.21,3.61,16.06
1AHW,55,-55.12,2185.98,1105.29,-779.19,-2394.4,750.99,3835.66,-1,-85.5,-418.59,14.48,20.57
1AHW,30,-44.99,1139.84,961.57,-794.95,-2164.79,801.4,3217.43,-3.94,-71.18,-417.87,8.54,15.39
1AHW,77,-99.66,4931.87,1508.27,-1239.45,-2700.49,1215.72,4335.29,-9.97,-154.59,-422.14,6.9,19.54
1AHW,58,-59.79,2458.77,857.64,-749.56,-1256.56,773.42,2009.44,-1.49,-83.47,-441.68,-1.7,27.68
1AHW,103,-105.38,6314.65,1436.08,-1559.78,-2500.86,1538.39,4078.79,-13.34,-172.78,-410.12,7.09,17.56
1AHW,69,-54.92,4360.91,789.55,-944.93,-1158.2,961.24,1777.76,-2.67,-95.5,-439.99,-1.25,27.39
1AHW,34,-66.21,2568.36,1055.44,-984.03,-2185.56,930.27,3569.98,-5.58,-98.28,-434.5,8.88,21.23
1AHW,92,-88.57,4646.37,1420.23,-1275.47,-3276.53,1259.49,5909.17,-10.12,-146.48,-408.93,9.11,16.81
1AHW,73,-57.21,6259.83,1114.63,-832.34,-2097.8,821.33,3487.42,-2.61,-96.11,-436.59,-2.57,15.4
1AHW,11,-32.97,854.42,884.1,-506.53,-1956.42,499.25,2950.45,-1.47,-46.4,-434.13,3.94,15.83
1AHW,36,-54.43,1303.89,1365.68,-1028.86,-3632.34,951.17,5345.89,-4.54,-90.71,-407.27,13.26,20.37
1AHW,51,-67,4298.05,1064.69,-1267.84,-3017.55,1192.47,5827.05,-8.81,-122.54,-415.51,14.61,6.39
1AHW,151,-116.34,11922.86,1442.66,-1624.18,-2892.01,1655.47,4691.11,-8.25,-226.89,-431.82,13.23,25.99
1AHW,111,-76.49,9829.34,1133.65,-886.5,-1732.04,951.85,2698.32,-3.92,-142.6,-428.52,-3.51,22.17
1AHW,49,-52.4,1724.18,1094.48,-615.61,-1706.41,582.97,2706.32,-2.91,-76.24,-429.23,-7.24,19.05
1AHW,166,-129.96,11588.77,1350.68,-1786.49,-2379.64,1839.24,3806.6,-8.99,-240.25,-428.14,-8.51,22.03
1AHW,52,-59.18,2309.99,952.14,-1098.41,-2887.5,1057.53,5788.41,-3.36,-92.56,-418.71,10.24,5.2
1AHW,33,-46.73,1494.26,999.85,-586.7,-1922.01,574.34,3045.29,-2.58,-63.08,-442.64,-1.77,24.14
1AHW,73,-82.21,4797.5,1384.55,-1203.89,-2745.14,1209.73,3849.21,-6.24,-153.66,-417.34,4.64,16.14
1AHW,95,-85.23,7833.01,1208.82,-1387.78,-2232.24,1351.73,3523.31,-8.89,-146.89,-424.62,16.85,22.7
1AHW,135,-119.34,6579.36,1145.47,-1767.65,-3292.53,1698.33,5760.46,-3.46,-225.51,-400.21,20.04,7.77
1AHW,98,-111.81,6129.7,1444.98,-1748.64,-3071.65,1768.22,5463.01,-6.69,-193.79,-411.75,4.1,14.46
1AHW,59,-71.17,4055.1,1324.91,-1120.21,-3076.7,1110.17,5597.67,-6.8,-119.25,-421.85,0.04,6.65
1AHW,24,-52.61,898.11,1169.82,-803.39,-2987.12,735.67,5155.39,-3.7,-75.36,-421.43,9.23,20.01
1AHW,120,-94.75,9447.99,1586.43,-1323.77,-3112.21,1361.05,4737.05,-9.03,-181.72,-423.06,-5.7,27.45
1AHW,34,-33.88,600.75,770.07,-489.56,-1971.61,530.22,3335.91,-3.96,-47.96,-434.25,1.51,17.49
1AHW,45,-60.67,2690.55,995.98,-839.07,-2153.6,846.89,3228.34,-3.21,-88.83,-419.92,5.5,16.35
1AHW,23,-39.95,1278.6,914.44,-670.37,-2523.11,619.94,5274.31,-4.55,-64.19,-424.28,5.06,11.07
1AHW,50,-71.37,2044.49,1309.33,-1102.2,-3177.15,1098.53,4867.38,-3.54,-105.48,-418.46,9.83,16.46
1AHW,55,-60.74,6945.06,1169.63,-873.61,-2166.36,816.05,3442.53,-2.91,-87.61,-427.02,1.85,23.27
1AHW,59,-75.18,2839.5,1146.19,-1107.08,-3268.23,1098.26,6122.18,-4.11,-119.5,-417.08,9.57,14.56
1AHW,55,-69.88,3186.91,1209.19,-1065.47,-2221.46,1063.38,3355.28,-5.45,-111.69,-420.34,2.21,26.29
1AHW,96,-64.6,5967.95,1218.09,-1082.77,-3375.45,1018.43,5186.49,-3.32,-120.42,-430.78,10.41,13.97
1AHW,57,-80.88,3499.58,1229.4,-1240.21,-2616.06,1305.07,4595.9,-6.93,-132.69,-425.44,14.17,18.39
1AHW,80,-67.66,4323.04,850.56,-1098.76,-2285.98,1044.31,3689.09,-5.88,-155.21,-418.96,11.49,11.54
1AHW,43,-52.63,1405.8,825.9,-785.45,-1326.48,796.16,2049.85,-3.8,-74.1,-439.82,-1.83,28.57
1AHW,49,-45.58,2597.53,969.19,-777.29,-2005.83,747.01,3166.42,-3.63,-78.7,-436.58,-2.91,17.16
1AHW,78,-93.38,8509.14,1296.18,-1274.85,-2251.42,1298.7,3531.23,-9.45,-162.77,-429.05,10.43,20.55
1AHW,73,-84.23,4364.29,1327.42,-1018.45,-2096.83,1017.93,3310.29,-2.69,-125.77,-421.69,13.01,23.43
