vdw,vdw_attr,vdw_rep,elec,elec_sr_attr,elec_lr_attr,elec_sr_rep,elec_lr_rep,hbp_ss,solv,sasa,acp,vdwf,hit(2.5A),near_hit(4.0A),RMSD,,Rank,Number of hits,,53.074,151.294,0.15,1.373,13.235,-0.097,15.93,-0.734,0,0,27.635,79.063
38,-64.9924,2330.82,894.084,-396.701,-39.9063,445.309,33.6037,-3.27316,-856.444,-131.421,-8.73929,1.59E+07,N,N,17.3106,-8739.081224,87,21,-8739.081224,2016.812,-9832.960166,349.623,1227.577332,-5250.337735,3.8709111,7093.77237,-24.6651158,0,0,-3631.819335,-690.9544853
20,-51.9232,307.633,882.238,-181.703,-82.6689,240.591,59.1628,-2.3109,-1112.72,-138.674,-9.58886,360.943,N,N,7.6167,-8734.742112,88,21,-8734.742112,1061.48,-7855.668621,46.14495,1211.312774,-2404.839205,8.0188833,3832.61463,-43.4254952,0,0,-3832.25599,-758.1240382
61,-66.8738,3782.23,922.932,-521.272,-41.8675,573.708,30.0928,-5.35563,-1113.42,-144.338,-24.2915,1.41E+06,N,Y,3.05222,-8732.803503,89,21,-8732.803503,3237.514,-10117.6047,567.3345,1267.185636,-6899.03492,4.0611475,9139.16844,-22.0881152,0,0,-3988.78063,-1920.558865
54,-72.2427,3285.18,1079.29,-343.347,-94.1545,438.96,86.5257,-1.9614,-990.962,-144.904,-13.0032,4.12E+08,N,N,9.38993,-8727.684548,90,21,-8727.684548,2865.996,-10929.88705,492.777,1481.86517,-4544.197545,9.1329865,6992.6328,-63.5098638,0,0,-4004.42204,-1028.072002
33,-63.8331,1145.17,1253.86,-317.112,-51.5984,402.594,81.5354,-3.79536,-1236.99,-150.555,-9.05171,16024.9,N,N,8.84115,-8727.537363,91,21,-8727.537363,1751.442,-9657.565031,171.7755,1721.54978,-4196.97732,5.0050448,6413.32242,-59.8469836,0,0,-4160.587425,-715.6553477
44,-58.9688,1651.24,903.352,-308.423,-40.2392,353.061,54.6966,-2.53673,-1091.31,-143.978,-14.5918,28348.6,N,N,6.60671,-8724.845622,92,21,-8724.845622,2335.256,-8921.625627,247.686,1240.302296,-4081.978405,3.9032024,5624.26173,-40.1473044,0,0,-3978.83203,-1153.671483
41,-62.2839,1759.41,1076.72,-348.962,-55.9382,398.693,64.9854,-0.922536,-1194.62,-138.459,-13.6849,104839,N,N,7.86369,-8722.787879,93,21,-8722.787879,2176.034,-9423.180367,263.9115,1478.33656,-4618.51207,5.4260054,6351.17949,-47.6992836,0,0,-3826.314465,-1081.969249
54,-60.5658,3493.41,839.264,-357.957,-48.4758,388.246,33.0167,-2.06191,-1155.59,-142.605,-19.9364,156202,Y,Y,1.60968,-8710.380162,94,22,-8710.380162,2865.996,-9163.242145,524.0115,1152.309472,-4737.560895,4.7021526,6184.75878,-24.2342578,0,0,-3940.889175,-1576.231593
42,-54.1867,1858.14,831.612,-211.307,-66.868,214.521,96.4457,-0.418348,-1050.92,-133.093,-13.0434,33825,N,N,8.4202,-8701.399266,95,22,-8701.399266,2229.108,-8198.12259,278.721,1141.803276,-2796.648145,6.486196,3417.31953,-70.7911438,0,0,-3678.025055,-1031.250334
55,-68.1853,2826.28,783.916,-461.453,-90.925,515.39,61.6664,-4.55506,-738.482,-126.663,-17.2813,880456,N,N,13.9424,-8696.952705,96,22,-8696.952705,2919.07,-10316.02678,423.942,1076.316668,-6107.330455,8.819725,8210.1627,-45.2631376,0,0,-3500.332005,-1366.311422
57,-74.854,3506.94,1122.8,-533.103,-82.629,616.025,67.8295,-5.26701,-1159.13,-147.443,-13.877,97241.3,N,N,9.02598,-8687.954027,97,22,-8687.954027,3025.218,-11324.96108,526.041,1541.6044,-7055.618205,8.015013,9813.27825,-49.786853,0,0,-4074.587305,-1097.157251
55,-88.7092,3060.52,1215.72,-616.915,-58.8044,736.253,54.4894,-4.43178,-1302.78,-139.785,0.253762,126404,N,N,4.84621,-8687.384363,98,22,-8687.384363,2919.07,-13421.1697,459.078,1669.18356,-8164.870025,5.7040268,11728.51029,-39.9952196,0,0,-3862.958475,20.06318501
42,-63.9108,2476.42,976.519,-333.181,-118.055,386.151,78.5644,-1.68635,-1087.55,-145.316,-8.0389,30276.8,N,N,6.73409,-8683.856239,99,22,-8683.856239,2229.108,-9669.320575,371.463,1340.760587,-4409.650535,11.451335,6151.38543,-57.6662696,0,0,-4015.80766,-635.5795507
49,-71.5639,4333.94,912.191,-473.685,-64.6785,505.025,74.0727,-2.34552,-1000.03,-131.518,-5.70514,2.30E+08,N,N,8.69174,-8681.86713,100,22,-8681.86713,2600.626,-10827.18869,650.091,1252.438243,-6269.220975,6.2738145,8045.04825,-54.3693618,0,0,-3634.49993,-451.0654838
20,-45.6099,424.182,780.345,-240.63,-36.4285,282.732,19.445,-2.3316,-1124.28,-144.641,-16.2395,892.4,Y,Y,0.804793,-8676.637205,101,23,-8676.637205,1061.48,-6900.504211,63.6273,1071.413685,-3184.73805,3.5335645,4503.92076,-14.27263,0,0,-3997.154035,-1283.943589
21,-57.8597,520.67,1152.76,-279.874,-55.7176,368.124,47.8668,-1.40332,-1090.44,-136.669,-13.3013,12462.7,N,N,8.13834,-8676.566663,102,23,-8676.566663,1114.554,-8753.825452,78.1005,1582.73948,-3704.13239,5.4046072,5864.21532,-35.1342312,0,0,-3776.847815,-1051.640682
35,-63.2824,2472.57,1039.36,-476.678,-56.6766,525.212,69.1869,-4.82747,-1087.58,-134.447,-13.2539,35660.4,N,N,7.71612,-8669.558311,103,23,-8669.558311,1857.59,-9574.247426,370.8855,1427.04128,-6308.83333,5.4976302,8366.62716,-50.7831846,0,0,-3715.442845,-1047.893096
21,-47.996,332.7,966.753,-161.757,-53.1705,183.42,47.1753,-0.712292,-1015.18,-140.777,-9.61019,304.892,N,N,8.77394,-8668.321229,104,23,-8668.321229,1114.554,-7261.506824,49.905,1327.351869,-2140.853895,5.1575385,2921.8806,-34.6266702,0,0,-3890.372395,-759.810452
34,-65.9623,986.383,970.039,-453.145,-127.699,548.229,91.4555,-3.94362,-972.807,-125.118,-15.1121,3565.21,N,N,7.7878,-8666.634751,105,23,-8666.634751,1804.516,-9979.700216,147.95745,1331.863547,-5997.374075,12.386803,8733.28797,-67.128337,0,0,-3457.63593,-1194.807962
66,-81.5761,3646.25,1098.02,-530.73,-98.4692,642.799,88.6067,-2.32183,-1025.94,-142.316,-13.9767,6.64E+06,N,N,10.1062,-8662.423291,106,23,-8662.423291,3502.884,-12341.97447,546.9375,1507.58146,-7024.21155,9.5515124,10239.78807,-65.0373178,0,0,-3932.90266,-1105.039832
48,-63.4612,3048.56,1108.49,-342.877,-60.5137,358.48,76.0516,-3.81918,-1149.45,-133.355,-12.9529,2.03E+06,N,N,7.71209,-8661.209321,107,23,-8661.209321,2547.552,-9601.298793,457.284,1521.95677,-4537.977095,5.8698289,5710.5864,-55.8218744,0,0,-3685.265425,-1024.095133
10,-46.6844,299.188,845.467,-150.364,-76.6455,197.728,104.182,0,-1016.64,-134.638,-8.85781,274.826,N,N,7.69878,-8656.966859,108,23,-8656.966859,530.74,-7063.069614,44.8782,1160.826191,-1990.06754,7.4346135,3149.80704,-76.469588,0,0,-3720.72113,-700.325032
62,-76.6715,3718.19,1157.44,-486.232,-140.524,581.146,92.4913,-4.68308,-1113.53,-127.544,-21.9784,515907,N,N,6.9169,-8656.695506,109,23,-8656.695506,3290.588,-11599.93792,557.7285,1589.16512,-6435.28052,13.630828,9257.65578,-67.8886142,0,0,-3524.67844,-1737.678239
22,-52.6246,2178.37,1004.59,-204.251,-86.7095,257.462,67.4691,-1.52828,-1173.89,-152.397,-9.01733,1.16E+06,N,N,9.52229,-8655.532742,110,23,-8655.532742,1167.628,-7961.786232,326.7555,1379.30207,-2703.261985,8.4108215,4101.36966,-49.5223194,0,0,-4211.491095,-712.9371618
15,-40.5648,993.308,741.316,-165.695,-47.5335,169.294,31.2353,0,-1102.89,-141.8,-13.1695,527744,Y,Y,1.73182,-8648.576827,111,24,-8648.576827,796.11,-6137.210851,148.9962,1017.826868,-2192.973325,4.6107495,2696.85342,-22.9267102,0,0,-3918.643,-1041.220179
71,-78.8705,4233.74,1219.39,-450.221,-57.1127,531.029,74.6344,-4.65249,-1223.1,-141.078,-16.9253,1.00E+06,N,N,7.81186,-8640.576164,112,24,-8640.576164,3768.254,-11932.63343,635.061,1674.22247,-5958.674935,5.5399319,8459.29197,-54.7816496,0,0,-3898.69053,-1338.164994
31,-58.259,1064.46,987.711,-271.183,-69.8138,305.25,77.5765,-3.32281,-1177.73,-135.845,-5.71481,9169.27,N,N,9.04306,-8635.697258,113,24,-8635.697258,1645.294,-8814.237146,159.669,1356.127203,-3589.107005,6.7719386,4862.6325,-56.941151,0,0,-3754.076575,-451.830023
34,-65.5584,1401.23,1089.22,-287.349,-82.5055,363.349,125.743,-2.46581,-1186.88,-135.889,-4.70805,7559.43,N,N,8.81345,-8635.124855,114,24,-8635.124855,1804.516,-9918.59257,210.1845,1495.49906,-3803.064015,8.0030335,5788.14957,-92.295362,0,0,-3755.292515,-372.2325572
42,-80.2035,4364.89,1072.02,-581.509,-52.0569,699.876,71.9819,-7.20814,-945.639,-128.028,-9.06705,367007,N,N,16.9032,-8628.537453,115,24,-8628.537453,2229.108,-12134.30833,654.7335,1471.88346,-7696.271615,5.0495193,11149.02468,-52.8347146,0,0,-3538.05378,-716.8681742
8,-55.4403,110.184,935.703,-358.699,-130.46,448.245,73.9976,-2.21009,-993.781,-136.703,-6.81357,54.7436,N,N,7.74868,-8626.931653,116,24,-8626.931653,424.592,-8387.784748,16.5276,1284.720219,-4747.381265,12.65462,7140.54285,-54.3142384,0,0,-3777.787405,-538.7012849
9,-47.0951,138.271,874.649,-191.747,-76.952,237.232,56.6968,-0.999943,-1116.2,-137.864,-7.54514,91.1762,N,N,7.5218,-8625.136268,117,24,-8625.136268,477.666,-7125.206059,20.74065,1200.893077,-2537.771545,7.464344,3779.10576,-41.6154512,0,0,-3809.87164,-596.5414038
58,-66.3251,4043.51,982.472,-383.103,-65.8273,412.276,88.3356,-1.5693,-1044.43,-133.836,-17.1204,510782,N,N,7.6252,-8614.249776,118,24,-8614.249776,3078.292,-10034.58968,606.5265,1348.934056,-5070.368205,6.3852481,6567.55668,-64.8383304,0,0,-3698.55786,-1353.590185
25,-55.4218,612.1,897.385,-232.663,-84.5239,297.737,68.7047,-4.57737,-1117.59,-138.081,-8.39676,2655.83,N,N,7.42598,-8592.527502,119,24,-8592.527502,1326.85,-8384.985809,91.815,1232.109605,-3079.294805,8.1988183,4742.95041,-50.4292498,0,0,-3815.868435,-663.8730359
57,-58.9406,4042.65,911.371,-330.81,-34.9396,336.916,25.6197,-4.60787,-1136.31,-140.53,-20.8291,1.49E+06,N,N,4.57123,-8591.403125,120,24,-8591.403125,3025.218,-8917.359136,606.3975,1251.312383,-4378.27035,3.3891412,5367.07188,-18.8048598,0,0,-3883.54655,-1646.811133
42,-65.7158,2483.37,1031.62,-441.016,-33.7385,507.578,42.4792,-4.84107,-1037.82,-144.088,-11.4324,405866,N,N,9.01394,-8589.166525,121,24,-8589.166525,2229.108,-9942.406245,372.5055,1416.41426,-5836.84676,3.2726345,8085.71754,-31.1797328,0,0,-3981.87188,-903.8798412
30,-58.9702,679.04,948.578,-434.539,-49.1892,487.77,68.0564,-2.16536,-1004.6,-133.079,-12.0591,1212.04,N,N,7.46622,-8582.560243,122,24,-8582.560243,1592.22,-8921.837439,101.856,1302.397594,-5751.123665,4.7713524,7770.1761,-49.9533976,0,0,-3677.638165,-953.4286233
62,-80.5159,3223.71,1140.87,-541.785,-61.6429,631.894,52.0709,-4.2195,-1246.52,-144.322,-7.79538,64845,N,N,4.36057,-8582.371898,123,24,-8582.371898,3290.588,-12181.57257,483.5565,1566.41451,-7170.524475,5.9793613,10066.07142,-38.2200406,0,0,-3988.33847,-616.3261289
53,-65.9866,4298.56,1032.34,-318.346,-53.1711,362.62,83.3382,0,-1212.84,-139.375,-14.2852,928750,N,N,7.84491,-8582.112085,124,24,-8582.112085,2812.922,-9983.37666,644.784,1417.40282,-4213.30931,5.1575967,5776.5366,-61.1702388,0,0,-3851.628125,-1129.430768
64,-67.8818,3126.11,1021.45,-422.129,-73.1046,513.971,37.7575,-3.25366,-1243.45,-158.471,-22.4557,118313,Y,Y,1.15527,-8576.708937,125,25,-8576.708937,3396.736,-10270.10905,468.9165,1402.45085,-5586.877315,7.0911462,8187.55803,-27.714005,0,0,-4379.346085,-1775.415009
53,-69.8458,2994.88,1015.37,-372.584,-79.5877,435.11,73.0471,-4.0812,-1079.27,-139.924,-9.27867,5.51E+06,N,N,8.99819,-8557.136186,126,25,-8557.136186,2812.922,-10567.25047,449.232,1394.10301,-4931.14924,7.7200069,6931.3023,-53.6165714,0,0,-3866.79974,-733.5994862
35,-61.6041,2233.36,1069.97,-333.325,-51.0448,394.409,43.2569,-5.65687,-1133.38,-151.841,-6.90867,1.86E+08,N,N,5.08763,-8556.434331,127,25,-8556.434331,1857.59,-9320.330705,335.004,1469.06881,-4411.556375,4.9513456,6282.93537,-31.7505646,0,0,-4196.126035,-546.2201762
35,-65.7235,3235.42,1222.94,-305.584,-49.8506,398.46,79.5284,-3.77414,-1235.01,-149.075,-9.66629,5.22E+09,N,N,8.68683,-8555.979878,128,25,-8555.979878,1857.59,-9943.571209,485.313,1679.09662,-4044.40424,4.8355082,6347.4678,-58.3738456,0,0,-4119.687625,-764.2458863
41,-62.0275,1947.97,910.599,-279.7,-86.3075,344.553,53.8429,-1.10514,-851.825,-138.127,-10.4779,15164.2,N,N,8.4118,-8555.709582,129,25,-8555.709582,2176.034,-9384.388585,292.1955,1250.252427,-3701.8295,8.3718275,5488.72929,-39.5206886,0,0,-3817.139645,-828.4142077
60,-70.4672,4003.41,992.828,-441.627,-67.7292,528.936,45.0395,-6.17387,-1030.95,-148.937,-18.692,78637.3,N,Y,3.90324,-8552.351929,130,25,-8552.351929,3184.44,-10661.26456,600.5115,1363.152844,-5844.933345,6.5697324,8425.95048,-33.058993,0,0,-4115.873995,-1477.845596
53,-67.8314,4812.25,1043,-322.05,-74.8954,372.101,59.4074,-1.52352,-1124.06,-147.984,-10.0206,9.21E+06,N,N,7.80871,-8548.584867,131,25,-8548.584867,2812.922,-10262.48383,721.8375,1432.039,-4262.33175,7.2648538,5927.56893,-43.6050316,0,0,-4089.53784,-792.2586978
51,-73.5715,2138.86,1009.47,-560.007,-134.038,654.748,103.706,-3.60512,-1023.83,-122.763,-17.5621,78348.4,N,N,7.82984,-8543.064551,132,25,-8543.064551,2706.774,-11130.92652,320.829,1386.00231,-7411.692645,13.001686,10430.13564,-76.120204,0,0,-3392.555505,-1388.512312
11,-39.4223,307.758,773.49,-158.822,-36.0737,191.752,23.9218,-0.642371,-1095.92,-147.419,-14.3321,498.628,Y,Y,0.863462,-8540.900136,133,26,-8540.900136,583.814,-5964.357456,46.1637,1062.00177,-2102.00917,3.4991489,3054.60936,-17.5586012,0,0,-4073.924065,-1133.138822
35,-55.1548,2358.68,935.871,-272.592,-155.235,287.603,95.4968,-2.75985,-1121.53,-127.705,-13.6177,421755,N,N,4.44782,-8535.307505,134,26,-8535.307505,1857.59,-8344.590311,353.802,1284.950883,-3607.75512,15.057795,4581.51579,-70.0946512,0,0,-3529.127675,-1076.656215
20,-47.4121,705.359,849.265,-191.532,-70.0107,235.911,59.1864,-1.55126,-1098.55,-148.798,-9.71162,6243.31,N,N,9.55842,-8533.219674,135,26,-8533.219674,1061.48,-7173.166257,105.80385,1166.040845,-2534.92602,6.7910379,3758.06223,-43.4428176,0,0,-4112.03273,-767.8298121
20,-47.0881,511.623,940.334,-177.695,-110.756,198.234,71.8085,-0.941232,-1151.85,-148.815,-6.18124,11230.4,N,N,8.62577,-8531.944685,136,26,-8531.944685,1061.48,-7124.147001,76.74345,1291.078582,-2351.793325,10.743332,3157.86762,-52.707439,0,0,-4112.502525,-488.7073781
42,-55.2867,1710.95,835.316,-281.911,-67.0129,337.574,64.3242,-4.77379,-981.227,-137.555,-20.2928,12156.6,N,N,7.7264,-8531.90067,137,26,-8531.90067,2229.108,-8364.54599,256.6425,1146.888868,-3731.092085,6.5002513,5377.55382,-47.2139628,0,0,-3801.332425,-1604.409646
18,-54.54,912.44,821.971,-267.351,-101.811,332.631,77.8394,-0.999938,-900.75,-130.329,-7.698,3491.04,N,N,7.70626,-8527.916574,138,26,-8527.916574,955.332,-8251.57476,136.866,1128.566183,-3538.390485,9.875667,5298.81183,-57.1341196,0,0,-3601.641915,-608.626974
54,-73.9659,3196.28,1169.14,-361.462,-55.3733,464.658,68.5197,-1.65435,-1034.46,-134.693,-14.3544,4.52E+06,N,N,9.41416,-8523.942517,139,26,-8523.942517,2865.996,-11190.59687,479.442,1605.22922,-4783.94957,5.3712101,7402.00194,-50.2934598,0,0,-3722.241055,-1134.901927
40,-50.7316,1465.11,862.839,-249.932,-74.5645,248.814,40.106,-4.37701,-1170.57,-135.557,-15.9751,3514.32,N,N,4.23282,-8523.587317,140,26,-8523.587317,2122.96,-7675.38669,219.7665,1184.677947,-3307.85002,7.2327565,3963.60702,-29.437804,0,0,-3746.117695,-1263.039331
48,-71.9421,3119.98,1143.34,-454.966,-53.2698,554.609,44.6729,-5.7418,-1141.51,-152.718,-9.89776,2.45E+10,N,N,4.95375,-8516.138164,141,26,-8516.138164,2547.552,-10884.40808,467.997,1569.80582,-6021.47501,5.1671706,8834.92137,-32.7899086,0,0,-4220.36193,-782.5465989
62,-66.5445,5028.1,1036.81,-267.713,-53.0626,294.555,59.174,-2.56469,-1228.34,-135.875,-16.0356,7.93E+06,N,N,6.92715,-8511.37577,142,26,-8511.37577,3290.588,-10067.78358,754.215,1423.54013,-3543.181555,5.1470722,4692.26115,-43.433716,0,0,-3754.905625,-1267.822643
40,-57.801,1860.58,893.559,-263.283,-67.8806,302.459,67.2773,-0.764807,-875.927,-143.253,-9.19762,9.94E+06,N,N,9.59297,-8511.204827,143,26,-8511.204827,2122.96,-8744.944494,279.087,1226.856507,-3484.550505,6.5844182,4818.17187,-49.3815382,0,0,-3958.796655,-727.1914301
39,-62.6508,2496.79,857.997,-496.038,-79.6354,550.03,84.3942,-5.83504,-949.642,-132.202,-14.4518,7.18E+06,N,N,9.28314,-8509.566427,144,26,-8509.566427,2069.886,-9478.690135,374.5185,1178.029881,-6565.06293,7.7246338,8761.9779,-61.9453428,0,0,-3653.40227,-1142.602663
53,-66.7968,3837.25,1083.85,-344.765,-42.9523,391.078,76.9474,-3.52423,-1034.23,-148.975,-9.78624,5.02E+09,N,N,8.54466,-8505.378381,145,26,-8505.378381,2812.922,-10105.95506,575.5875,1488.12605,-4562.964775,4.1663731,6229.87254,-56.4793916,0,0,-4116.924125,-773.7294931
18,-53.2154,1005.61,814.074,-333.984,-37.5812,407.618,53.8304,-5.42299,-934.048,-136.368,-11.9475,18735,N,N,16.8604,-8503.198135,146,26,-8503.198135,955.332,-8051.170728,150.8415,1117.723602,-4420.27824,3.6453764,6493.35474,-39.5115136,0,0,-3768.52968,-944.6051925
58,-77.9806,2822.11,886.127,-695.749,-56.5719,773.85,58.482,-7.85413,-798.001,-128.113,-12.1975,418722,N,N,15.9058,-8502.755552,147,26,-8502.755552,3078.292,-11797.9969,423.3165,1216.652371,-9208.238015,5.4874743,12327.4305,-42.925788,0,0,-3540.402755,-964.3709425
53,-67.7136,2692.04,1015.21,-318.559,-90.4405,396.333,65.705,-3.19362,-1185.92,-139.446,-13.5214,641027,N,N,7.51533,-8498.681143,148,26,-8498.681143,2812.922,-10244.6614,403.806,1393.88333,-4216.128365,8.7727285,6313.58469,-48.22747,0,0,-3853.59021,-1069.042448
30,-46.7529,616.481,763.948,-240.975,-33.097,277.042,27.0697,-0.747763,-1029,-149.319,-15.6559,2160.88,Y,Y,1.95928,-8496.757301,149,27,-8496.757301,1592.22,-7073.433253,92.47215,1048.900604,-3189.304125,3.210409,4413.27906,-19.8691598,0,0,-4126.430565,-1237.802422
42,-74.298,1958.65,986.82,-678.808,-26.2867,778.245,73.7018,-4.01918,-865.918,-140.156,-7.86881,86544.5,N,N,10.6781,-8496.503378,150,27,-8496.503378,2229.108,-11240.84161,293.7975,1354.90386,-8984.02388,2.5498099,12397.44285,-54.0971212,0,0,-3873.21106,-622.131725
27,-54.3248,1342.25,926.77,-305.748,-64.6546,350.445,41.822,-1.19411,-1096.14,-148.377,-7.52252,15759.3,N,N,8.44517,-8495.788757,151,27,-8495.788757,1432.998,-8219.016291,201.3375,1272.45521,-4046.57478,6.2714962,5582.58885,-30.697348,0,0,-4100.398395,-594.7529988
38,-55.7077,2120.15,997,-312.912,-39.9898,332.859,38.2993,-0.422928,-1013.94,-145.636,-11.1724,77980.7,N,N,8.36894,-8495.678711,152,27,-8495.678711,2016.812,-8428.240764,318.0225,1368.881,-4141.39032,3.8790106,5302.44387,-28.1116862,0,0,-4024.65086,-883.3234612
60,-79.5856,3376.23,1187.46,-556.827,-40.9841,670.846,50.1242,-6.83526,-1108.25,-142.067,-14.3417,87573.9,N,N,9.061,-8495.330329,153,27,-8495.330329,3184.44,-12040.82377,506.4345,1630.38258,-7369.605345,3.9754577,10686.57678,-36.7911628,0,0,-3926.021545,-1133.897827
37,-51.0738,2422.97,821.201,-316.793,-75.5739,365.399,44.0416,-1.72551,-1100.84,-153.479,-20.0179,185889,Y,Y,1.17846,-8493.479568,154,28,-8493.479568,1963.738,-7727.159497,363.4455,1127.508973,-4192.755355,7.3306683,5820.80607,-32.3265344,0,0,-4241.392165,-1582.675228
60,-71.6957,2442.49,774.275,-449.473,-82.0492,490.886,121.968,-2.3002,-802.201,-119.112,-9.56314,14910.1,N,N,16.112,-8491.513733,155,28,-8491.513733,3184.44,-10847.12924,366.3735,1063.079575,-5948.775155,7.9587724,7819.81398,-89.524512,0,0,-3291.66012,-756.0905378
70,-69.6083,3336.26,1165.66,-346.467,-76.5754,405.498,62.8955,-3.3388,-1194.75,-152.569,-17.5306,32007.6,N,N,9.55473,-8482.159191,156,28,-8482.159191,3715.18,-10531.31814,500.439,1600.45118,-4585.490745,7.4278138,6459.58314,-46.165297,0,0,-4216.244315,-1386.021828
37,-59.8325,2859.37,983.231,-254.613,-55.1572,311.095,44.2037,-1.46548,-1081.02,-148.436,-7.73419,219406,N,N,4.6479,-8464.350688,157,28,-8464.350688,1963.738,-9052.298255,428.9055,1349.976163,-3369.803055,5.3502484,4955.74335,-32.4455158,0,0,-4102.02886,-611.488264
38,-54.7838,2146.02,904.877,-381.646,-124.09,407.337,103.028,-3.53124,-1108.64,-138.991,-16.2681,45010.6,N,N,8.75305,-8460.362414,158,28,-8460.362414,2016.812,-8288.460237,321.903,1242.396121,-5051.08481,12.03673,6488.87841,-75.622552,0,0,-3841.016285,-1286.20479
35,-64.3072,1402.66,1228.71,-332.057,-44.6117,428.081,75.1901,-1.47769,-1176.44,-151.916,-8.18286,2722.27,N,N,8.84128,-8445.75207,159,28,-8445.75207,1857.59,-9729.293517,210.399,1687.01883,-4394.774395,4.3273349,6819.33033,-55.1895334,0,0,-4198.19866,-646.9614602
63,-70.1346,3900.89,1063.46,-365.337,-90.0178,425.692,141.565,-3.91643,-1134.44,-134.6,-17.1253,2.26E+08,N,N,7.69854,-8444.805305,160,28,-8444.805305,3343.662,-10610.94417,585.1335,1460.13058,-4835.235195,8.7317266,6781.27356,-103.90871,0,0,-3719.671,-1353.977594
1,-34.0702,195.123,700.348,-156.071,-46.5352,166.647,26.271,-2.86209,-1059.27,-140.825,-12.7207,359.604,Y,Y,0.768499,-8433.814139,161,29,-8433.814139,53.074,-5154.616839,29.26845,961.577804,-2065.599685,4.5139144,2654.68671,-19.282914,0,0,-3891.698875,-1005.736704
67,-73.9644,3126.36,817.819,-396.631,-73.4379,456.206,52.1445,-5.05622,-683.423,-127.708,-10.6503,27916.6,N,N,14.7672,-8427.047987,162,29,-8427.047987,3555.958,-11190.36993,468.954,1122.865487,-5249.411285,7.1234763,7267.36158,-38.274063,0,0,-3529.21058,-842.0446689
54,-64.6625,3711.21,881.738,-352.939,-55.8956,399.78,91.8602,-2.23635,-1084.26,-130.286,-16.5747,2.55E+06,N,N,8.88635,-8425.299396,163,29,-8425.299396,2865.996,-9783.048275,556.6815,1210.626274,-4671.147665,5.4218732,6368.4954,-67.4253868,0,0,-3600.45361,-1310.445506
38,-71.4167,1922.85,950.763,-548.21,-60.2684,622.82,46.6886,-2.66521,-863.072,-116.469,-8.21962,533080,N,N,18.5416,-8425.229889,164,29,-8425.229889,2016.812,-10804.91821,288.4275,1305.397599,-7255.55935,5.8460348,9921.5226,-34.2694324,0,0,-3218.620815,-649.8678161
22,-45.2031,470.478,929.759,-140.304,-44.9248,150.037,45.7072,0,-992.111,-139.315,-9.52452,549.129,N,N,8.77543,-8423.231563,165,29,-8423.231563,1167.628,-6838.957811,70.5717,1276.559107,-1856.92344,4.3577056,2390.08941,-33.5490848,0,0,-3849.970025,-753.0371248
49,-66.7334,2917.53,1065.72,-359.5,-70.7002,416.479,50.6524,-3.31477,-1078.72,-133.088,-12.5892,932886,N,N,8.6883,-8421.893731,166,29,-8421.893731,2600.626,-10096.36302,437.6295,1463.23356,-4757.9825,6.8579194,6634.51047,-37.1788616,0,0,-3677.88688,-995.3399196
15,-44.123,772.448,830.777,-204.195,-52.6258,266.629,26.7676,-0.952478,-1070.08,-149.943,-14.8481,157311,Y,Y,1.53584,-8410.184847,167,30,-8410.184847,796.11,-6675.545162,115.8672,1140.656821,-2702.520825,5.1047026,4247.39997,-19.6474184,0,0,-4143.674805,-1173.93533
28,-61.5449,1298.78,1118.96,-281.134,-96.587,360.289,73.6046,-3.81556,-1072.32,-130.779,-8.52143,4810.1,N,N,8.43024,-8408.022063,168,30,-8408.022063,1486.072,-9311.374101,194.817,1536.33208,-3720.80849,9.368939,5739.40377,-54.0257764,0,0,-3614.077665,-673.7298201
7,-42.006,56.1088,792.932,-216.219,-56.1309,242.342,38.0584,-3.76028,-1112.72,-134.135,-9.982,14.1028,Y,Y,1.38254,-8406.293972,169,31,-8406.293972,371.518,-6355.255764,8.41632,1088.695636,-2861.658465,5.4446973,3860.50806,-27.9348656,0,0,-3706.820725,-789.206866
36,-51.0301,1633.2,846.478,-291.648,-41.0231,325.861,63.5359,-2.53908,-973.194,-138.68,-18.4327,32482.2,N,N,16.706,-8404.107675,170,31,-8404.107675,1910.664,-7720.547949,244.98,1162.214294,-3859.96128,3.9792407,5190.96573,-46.6353506,0,0,-3832.4218,-1457.34456
